client,event
client37607,0
client37608,1
client37609,1
client3761,0
client37610,0
client37611,1
client37612,1
client37613,1
client37614,0
client37615,0
client37616,1
client37617,0
client37618,0
client37619,0
client3762,1
client37620,0
client37621,0
client37622,1
client37623,0
client37624,0
client37625,1
client37626,1
client37627,0
client37628,1
client37629,0
client3763,1
client37630,0
client37631,0
client37632,1
client37633,1
client37634,0
client37635,0
client37636,0
client37637,0
client37638,0
client37639,0
client3764,1
client37640,0
client37641,0
client37642,0
client37643,0
client37644,0
client37645,1
client37646,1
client37647,0
client37648,0
client37649,1
client3765,0
client37650,1
client37651,1
client37652,0
client37653,1
client37654,0
client37655,0
client37656,0
client37657,0
client37658,0
client37659,0
client3766,0
client37660,1
client37661,0
client37662,0
client37663,0
client37664,1
client37665,0
client37666,0
client37667,0
client37668,0
client37669,0
client3767,0
client37670,0
client37671,0
client37672,0
client37673,0
client37674,0
client37675,0
client37676,1
client37677,0
client37678,0
client37679,0
client3768,0
client37680,0
client37681,0
client37682,0
client37683,0
client37684,0
client37685,0
client37686,1
client37687,0
client37688,0
client37689,0
client3769,0
client37690,0
client37691,0
client37692,0
client37693,1
client37694,0
client37695,1
client37696,0
client37697,0
client37698,0
client37699,0
client377,0
client3770,0
client37700,0
client37701,0
client37702,0
client37703,0
client37704,0
client37705,0
client37706,0
client37707,0
client37708,0
client37709,0
client3771,0
client37710,0
client37711,1
client37712,0
client37713,0
client37714,0
client37715,0
client37716,0
client37717,0
client37718,0
client37719,0
client3772,0
client37720,1
client37721,1
client37722,0
client37723,0
client37724,0
client37725,0
client37726,1
client37727,1
client37728,0
client37729,0
client3773,1
client37730,0
client37731,0
client37732,1
client37733,0
client37734,0
client37735,0
client37736,0
client37737,0
client37738,0
client37739,0
client3774,0
client37740,0
client37741,0
client37742,1
client37743,0
client37744,0
client37745,0
client37746,0
client37747,0
client37748,0
client37749,0
client3775,0
client37750,1
client37751,0
client37752,1
client37753,1
client37754,1
client37755,0
client37756,0
client37757,0
client37758,0
client37759,0
client3776,0
client37760,0
client37761,0
client37762,1
client37763,1
client37764,0
client37765,0
client37766,0
client37767,0
client37768,0
client37769,1
client3777,1
client37770,0
client37771,0
client37772,1
client37773,0
client37774,0
client37775,1
client37776,0
client37777,0
client37778,0
client37779,0
client3778,0
client37780,0
client37781,0
client37782,0
client37783,1
client37784,1
client37785,0
client37786,0
client37787,0
client37788,0
client37789,0
client3779,0
client37790,0
client37791,0
client37792,1
client37793,0
client37794,0
client37795,0
client37796,0
client37797,0
client37798,0
client37799,0
client378,0
client3780,0
client37800,1
client37801,0
client37802,0
client37803,0
client37804,0
client37805,0
client37806,0
client37807,0
client37808,0
client37809,0
client3781,0
client37810,0
client37811,0
client37812,1
client37813,1
client37814,0
client37815,0
client37816,1
client37817,0
client37818,0
client37819,0
client3782,0
client37820,0
client37821,0
client37822,0
client37823,1
client37824,0
client37825,0
client37826,1
client37827,0
client37828,0
client37829,0
client3783,1
client37830,1
client37831,0
client37832,0
client37833,0
client37834,1
client37835,0
client37836,1
client37837,0
client37838,1
client37839,0
client3784,0
client37840,1
client37841,1
client37842,0
client37843,1
client37844,0
client37845,0
client37846,0
client37847,1
client37848,0
client37849,0
client3785,0
client37850,0
client37851,0
client37852,1
client37853,1
client37854,0
client37855,1
client37856,0
client37857,1
client37858,0
client37859,0
client3786,0
client37860,0
client37861,0
client37862,0
client37863,0
client37864,1
client37865,0
client37866,1
client37867,0
client37868,0
client37869,0
client3787,1
client37870,1
client37871,0
client37872,0
client37873,0
client37874,0
client37875,0
client37876,1
client37877,1
client37878,0
client37879,0
client3788,0
client37880,0
client37881,1
client37882,0
client37883,0
client37884,0
client37885,0
client37886,0
client37887,0
client37888,0
client37889,0
client3789,0
client37890,0
client37891,1
client37892,0
client37893,0
client37894,0
client37895,1
client37896,0
client37897,0
client37898,0
client37899,1
client379,0
client3790,0
client37900,0
client37901,0
client37902,0
client37903,1
client37904,0
client37905,1
client37906,0
client37907,0
client37908,0
client37909,1
client3791,0
client37910,0
client37911,0
client37912,0
client37913,1
client37914,0
client37915,1
client37916,0
client37917,0
client37918,0
client37919,0
client3792,0
client37920,0
client37921,0
client37922,0
client37923,0
client37924,0
client37925,0
client37926,1
client37927,0
client37928,0
client37929,1
client3793,0
client37930,0
client37931,0
client37932,0
client37933,0
client37934,0
client37935,1
client37936,0
client37937,0
client37938,0
client37939,1
client3794,0
client37940,0
client37941,1
client37942,1
client37943,0
client37944,1
client37945,0
client37946,0
client37947,0
client37948,0
client37949,0
client3795,0
client37950,0
client37951,1
client37952,0
client37953,0
client37954,1
client37955,1
client37956,0
client37957,0
client37958,0
client37959,0
client3796,0
client37960,0
client37961,1
client37962,0
client37963,1
client37964,0
client37965,0
client37966,1
client37967,0
client37968,0
client37969,0
client3797,1
client37970,0
client37971,1
client37972,0
client37973,0
client37974,0
client37975,0
client37976,1
client37977,0
client37978,0
client37979,0
client3798,0
client37980,0
client37981,0
client37982,0
client37983,0
client37984,1
client37985,0
client37986,1
client37987,1
client37988,0
client37989,0
client3799,0
client37990,0
client37991,1
client37992,0
client37993,1
client37994,0
client37995,1
client37996,0
client37997,0
client37998,0
client37999,0
client38,0
client380,0
client3800,0
client38000,0
client38001,0
client38002,0
client38003,0
client38004,0
client38005,0
client38006,0
client38007,0
client38008,1
client38009,0
client3801,1
client38010,1
client38011,0
client38012,0
client38013,0
client38014,1
client38015,0
client38016,0
client38017,0
client38018,1
client38019,0
client3802,0
client38020,0
client38021,1
client38022,1
client38023,1
client38024,0
client38025,0
client38026,0
client38027,0
client38028,0
client38029,0
client3803,0
client38030,0
client38031,1
client38032,0
client38033,1
client38034,1
client38035,0
client38036,0
client38037,0
client38038,0
client38039,0
client3804,0
client38040,0
client38041,0
client38042,0
client38043,0
client38044,0
client38045,0
client38046,0
client38047,1
client38048,0
client38049,0
client3805,1
client38050,0
client38051,0
client38052,1
client38053,0
client38054,1
client38055,0
client38056,0
client38057,0
client38058,1
client38059,0
client3806,0
client38060,0
client38061,0
client38062,0
client38063,1
client38064,1
client38065,0
client38066,0
client38067,1
client38068,0
client38069,0
client3807,0
client38070,0
client38071,0
client38072,0
client38073,0
client38074,0
client38075,0
client38076,0
client38077,0
client38078,0
client38079,0
client3808,0
client38080,0
client38081,0
client38082,0
client38083,0
client38084,0
client38085,1
client38086,1
client38087,0
client38088,0
client38089,0
client3809,1
client38090,0
client38091,0
client38092,1
client38093,0
client38094,0
client38095,1
client38096,0
client38097,1
client38098,0
client38099,0
client381,0
client3810,0
client38100,0
client38101,0
client38102,0
client38103,0
client38104,0
client38105,0
client38106,0
client38107,0
client38108,0
client38109,0
client3811,0
client38110,1
client38111,1
client38112,1
client38113,0
client38114,0
client38115,1
client38116,0
client38117,0
client38118,0
client38119,0
client3812,0
client38120,0
client38121,0
client38122,1
client38123,0
client38124,0
client38125,1
client38126,0
client38127,1
client38128,0
client38129,1
client3813,0
client38130,0
client38131,1
client38132,0
client38133,0
client38134,0
client38135,0
client38136,0
client38137,0
client38138,0
client38139,0
client3814,0
client38140,0
client38141,0
client38142,0
client38143,1
client38144,0
client38145,0
client38146,0
client38147,0
client38148,1
client38149,0
client3815,0
client38150,0
client38151,0
client38152,0
client38153,1
client38154,0
client38155,0
client38156,0
client38157,1
client38158,0
client38159,0
client3816,0
client38160,1
client38161,1
client38162,0
client38163,0
client38164,1
client38165,1
client38166,0
client38167,0
client38168,0
client38169,1
client3817,0
client38170,0
client38171,0
client38172,0
client38173,0
client38174,0
client38175,0
client38176,0
client38177,1
client38178,1
client38179,0
client3818,0
client38180,0
client38181,0
client38182,0
client38183,0
client38184,0
client38185,0
client38186,0
client38187,0
client38188,0
client38189,0
client3819,0
client38190,0
client38191,0
client38192,1
client38193,0
client38194,0
client38195,0
client38196,1
client38197,1
client38198,0
client38199,0
client382,0
client3820,0
client38200,1
client38201,1
client38202,0
client38203,0
client38204,1
client38205,0
client38206,0
client38207,0
client38208,0
client38209,1
client3821,0
client38210,0
client38211,0
client38212,1
client38213,0
client38214,0
client38215,0
client38216,0
client38217,1
client38218,1
client38219,0
client3822,0
client38220,0
client38221,0
client38222,0
client38223,1
client38224,0
client38225,0
client38226,0
client38227,0
client38228,0
client38229,1
client3823,0
client38230,0
client38231,0
client38232,1
client38233,1
client38234,0
client38235,0
client38236,0
client38237,1
client38238,0
client38239,0
client3824,0
client38240,1
client38241,0
client38242,1
client38243,0
client38244,0
client38245,0
client38246,0
client38247,0
client38248,0
client38249,0
client3825,0
client38250,1
client38251,0
client38252,0
client38253,0
client38254,0
client38255,0
client38256,1
client38257,0
client38258,1
client38259,1
client3826,1
client38260,0
client38261,0
client38262,0
client38263,1
client38264,1
client38265,1
client38266,0
client38267,1
client38268,0
client38269,0
client3827,0
client38270,1
client38271,0
client38272,0
client38273,0
client38274,0
client38275,1
client38276,0
client38277,1
client38278,0
client38279,1
client3828,0
client38280,0
client38281,0
client38282,0
client38283,0
client38284,0
client38285,0
client38286,0
client38287,1
client38288,0
client38289,1
client3829,0
client38290,1
client38291,0
client38292,0
client38293,0
client38294,0
client38295,0
client38296,0
client38297,1
client38298,1
client38299,0
client383,0
client3830,0
client38300,0
client38301,0
client38302,0
client38303,0
client38304,0
client38305,0
client38306,0
client38307,0
client38308,0
client38309,0
client3831,0
client38310,0
client38311,1
client38312,1
client38313,0
client38314,1
client38315,0
client38316,0
client38317,0
client38318,0
client38319,1
client3832,1
client38320,0
client38321,1
client38322,0
client38323,0
client38324,0
client38325,0
client38326,0
client38327,0
client38328,0
client38329,0
client3833,0
client38330,1
client38331,0
client38332,0
client38333,0
client38334,0
client38335,1
client38336,0
client38337,0
client38338,0
client38339,1
client3834,0
client38340,0
client38341,0
client38342,1
client38343,1
client38344,0
client38345,0
client38346,0
client38347,0
client38348,0
client38349,0
client3835,1
client38350,0
client38351,0
client38352,0
client38353,0
client38354,0
client38355,0
client38356,1
client38357,0
client38358,1
client38359,0
client3836,0
client38360,0
client38361,0
client38362,0
client38363,1
client38364,0
client38365,0
client38366,0
client38367,1
client38368,0
client38369,1
client3837,0
client38370,1
client38371,1
client38372,1
client38373,0
client38374,0
client38375,0
client38376,0
client38377,0
client38378,1
client38379,0
client3838,0
client38380,0
client38381,0
client38382,0
client38383,0
client38384,0
client38385,0
client38386,0
client38387,0
client38388,0
client38389,1
client3839,1
client38390,0
client38391,1
client38392,0
client38393,0
client38394,0
client38395,0
client38396,1
client38397,0
client38398,1
client38399,0
client384,0
client3840,0
client38400,0
client38401,0
client38402,0
client38403,0
client38404,1
client38405,0
client38406,0
client38407,0
client38408,0
client38409,0
client3841,1
client38410,0
client38411,0
client38412,0
client38413,0
client38414,0
client38415,0
client38416,0
client38417,0
client38418,0
client38419,0
client3842,0
client38420,0
client38421,0
client38422,1
client38423,0
client38424,1
client38425,1
client38426,1
client38427,0
client38428,0
client38429,0
client3843,0
client38430,0
client38431,0
client38432,0
client38433,0
client38434,0
client38435,0
client38436,1
client38437,0
client38438,0
client38439,1
client3844,0
client38440,0
client38441,0
client38442,0
client38443,0
client38444,0
client38445,0
client38446,0
client38447,1
client38448,0
client38449,0
client3845,0
client38450,1
client38451,1
client38452,0
client38453,0
client38454,0
client38455,0
client38456,0
client38457,0
client38458,0
client38459,0
client3846,0
client38460,0
client38461,0
client38462,1
client38463,0
client38464,0
client38465,1
client38466,0
client38467,0
client38468,1
client38469,0
client3847,0
client38470,1
client38471,0
client38472,0
client38473,0
client38474,1
client38475,0
client38476,0
client38477,0
client38478,0
client38479,0
client3848,0
client38480,0
client38481,1
client38482,0
client38483,0
client38484,0
client38485,0
client38486,0
client38487,1
client38488,0
client38489,0
client3849,1
client38490,0
client38491,0
client38492,0
client38493,1
client38494,0
client38495,0
client38496,0
client38497,1
client38498,0
client38499,1
client385,1
client3850,0
client38500,0
client38501,0
client38502,0
client38503,0
client38504,0
client38505,0
client38506,0
client38507,0
client38508,1
client38509,0
client3851,0
client38510,1
client38511,1
client38512,1
client38513,0
client38514,0
client38515,1
client38516,0
client38517,1
client38518,0
client38519,1
client3852,0
client38520,0
client38521,1
client38522,0
client38523,0
client38524,1
client38525,0
client38526,0
client38527,0
client38528,0
client38529,0
client3853,0
client38530,0
client38531,1
client38532,1
client38533,0
client38534,0
client38535,0
client38536,0
client38537,0
client38538,0
client38539,1
client3854,0
client38540,0
client38541,1
client38542,1
client38543,0
client38544,0
client38545,0
client38546,0
client38547,0
client38548,0
client38549,0
client3855,1
client38550,0
client38551,0
client38552,0
client38553,0
client38554,0
client38555,0
client38556,0
client38557,1
client38558,0
client38559,0
client3856,0
client38560,1
client38561,0
client38562,0
client38563,1
client38564,0
client38565,0
client38566,0
client38567,1
client38568,1
client38569,0
client3857,0
client38570,0
client38571,0
client38572,1
client38573,0
client38574,1
client38575,0
client38576,0
client38577,0
client38578,0
client38579,0
client3858,0
client38580,0
client38581,1
client38582,1
client38583,1
client38584,0
client38585,0
client38586,0
client38587,1
client38588,0
client38589,0
client3859,0
client38590,1
client38591,0
client38592,0
client38593,0
client38594,0
client38595,0
client38596,0
client38597,0
client38598,0
client38599,0
client386,0
client3860,1
client38600,0
client38601,0
client38602,0
client38603,1
client38604,0
client38605,0
client38606,0
client38607,0
client38608,0
client38609,0
client3861,0
client38610,1
client38611,0
client38612,0
client38613,0
client38614,1
client38615,0
client38616,1
client38617,0
client38618,0
client38619,0
client3862,0
client38620,0
client38621,1
client38622,0
client38623,1
client38624,0
client38625,1
client38626,0
client38627,0
client38628,0
client38629,0
client3863,0
client38630,1
client38631,0
client38632,0
client38633,0
client38634,0
client38635,0
client38636,0
client38637,1
client38638,1
client38639,0
client3864,0
client38640,0
client38641,0
client38642,0
client38643,0
client38644,0
client38645,0
client38646,1
client38647,0
client38648,0
client38649,0
client3865,0
client38650,1
client38651,1
client38652,0
client38653,0
client38654,0
client38655,0
client38656,0
client38657,1
client38658,0
client38659,0
client3866,0
client38660,0
client38661,0
client38662,0
client38663,1
client38664,0
client38665,0
client38666,0
client38667,0
client38668,0
client38669,0
client3867,0
client38670,0
client38671,0
client38672,0
client38673,0
client38674,0
client38675,0
client38676,0
client38677,0
client38678,1
client38679,1
client3868,0
client38680,1
client38681,0
client38682,0
client38683,0
client38684,0
client38685,1
client38686,1
client38687,0
client38688,0
client38689,1
client3869,1
client38690,0
client38691,0
client38692,0
client38693,0
client38694,0
client38695,0
client38696,0
client38697,0
client38698,0
client38699,0
client387,1
client3870,0
client38700,0
client38701,0
client38702,0
client38703,0
client38704,0
client38705,1
client38706,0
client38707,0
client38708,0
client38709,1
client3871,0
client38710,1
client38711,0
client38712,0
client38713,0
client38714,1
client38715,0
client38716,0
client38717,0
client38718,0
client38719,0
client3872,0
client38720,0
client38721,0
client38722,1
client38723,1
client38724,0
client38725,0
client38726,0
client38727,0
client38728,1
client38729,0
client3873,0
client38730,0
client38731,0
client38732,0
client38733,0
client38734,0
client38735,0
client38736,0
client38737,0
client38738,0
client38739,0
client3874,0
client38740,0
client38741,0
client38742,0
client38743,0
client38744,0
client38745,0
client38746,0
client38747,0
client38748,0
client38749,0
client3875,0
client38750,0
client38751,0
client38752,1
client38753,0
client38754,1
client38755,0
client38756,0
client38757,0
client38758,0
client38759,0
client3876,0
client38760,0
client38761,0
client38762,1
client38763,0
client38764,0
client38765,0
client38766,0
client38767,0
client38768,0
client38769,0
client3877,0
client38770,0
client38771,0
client38772,0
client38773,0
client38774,1
client38775,1
client38776,1
client38777,1
client38778,0
client38779,0
client3878,0
client38780,1
client38781,0
client38782,0
client38783,0
client38784,0
client38785,0
client38786,0
client38787,0
client38788,0
client38789,0
client3879,0
client38790,0
client38791,1
client38792,0
client38793,0
client38794,0
client38795,0
client38796,0
client38797,0
client38798,0
client38799,0
client388,0
client3880,0
client38800,0
client38801,1
client38802,0
client38803,0
client38804,1
client38805,1
client38806,0
client38807,0
client38808,0
client38809,0
client3881,0
client38810,0
client38811,1
client38812,0
client38813,1
client38814,0
client38815,0
client38816,0
client38817,0
client38818,0
client38819,1
client3882,0
client38820,1
client38821,0
client38822,0
client38823,1
client38824,0
client38825,0
client38826,1
client38827,0
client38828,0
client38829,0
client3883,1
client38830,0
client38831,1
client38832,0
client38833,0
client38834,0
client38835,0
client38836,0
client38837,0
client38838,0
client38839,0
client3884,1
client38840,1
client38841,1
client38842,0
client38843,1
client38844,1
client38845,0
client38846,0
client38847,0
client38848,0
client38849,1
client3885,0
client38850,0
client38851,0
client38852,0
client38853,0
client38854,1
client38855,0
client38856,0
client38857,0
client38858,0
client38859,0
client3886,1
client38860,1
client38861,0
client38862,0
client38863,0
client38864,0
client38865,1
client38866,1
client38867,1
client38868,0
client38869,1
client3887,0
client38870,0
client38871,1
client38872,1
client38873,0
client38874,0
client38875,0
client38876,0
client38877,1
client38878,0
client38879,0
client3888,0
client38880,1
client38881,1
client38882,0
client38883,0
client38884,0
client38885,0
client38886,0
client38887,0
client38888,0
client38889,0
client3889,1
client38890,1
client38891,0
client38892,0
client38893,0
client38894,0
client38895,1
client38896,0
client38897,1
client38898,0
client38899,0
client389,0
client3890,0
client38900,0
client38901,1
client38902,0
client38903,1
client38904,0
client38905,0
client38906,0
client38907,0
client38908,0
client38909,1
client3891,0
client38910,0
client38911,1
client38912,0
client38913,0
client38914,1
client38915,0
client38916,0
client38917,0
client38918,1
client38919,0
client3892,0
client38920,0
client38921,1
client38922,0
client38923,0
client38924,0
client38925,0
client38926,1
client38927,1
client38928,0
client38929,0
client3893,0
client38930,0
client38931,0
client38932,0
client38933,0
client38934,0
client38935,0
client38936,0
client38937,0
client38938,1
client38939,0
client3894,0
client38940,0
client38941,0
client38942,0
client38943,1
client38944,0
client38945,0
client38946,0
client38947,1
client38948,0
client38949,0
client3895,0
client38950,0
client38951,0
client38952,0
client38953,0
client38954,1
client38955,0
client38956,0
client38957,1
client38958,0
client38959,1
client3896,1
client38960,1
client38961,0
client38962,0
client38963,0
client38964,0
client38965,1
client38966,0
client38967,0
client38968,0
client38969,1
client3897,0
client38970,0
client38971,0
client38972,0
client38973,1
client38974,1
client38975,0
client38976,0
client38977,0
client38978,0
client38979,0
client3898,0
client38980,0
client38981,0
client38982,1
client38983,0
client38984,0
client38985,1
client38986,0
client38987,0
client38988,0
client38989,1
client3899,0
client38990,0
client38991,0
client38992,0
client38993,0
client38994,0
client38995,0
client38996,0
client38997,0
client38998,0
client38999,0
client39,0
client390,0
client3900,0
client39000,1
client39001,0
client39002,0
client39003,0
client39004,1
client39005,0
client39006,0
client39007,0
client39008,0
client39009,0
client3901,1
client39010,0
client39011,0
client39012,0
client39013,0
client39014,0
client39015,0
client39016,0
client39017,1
client39018,0
client39019,0
client3902,0
client39020,0
client39021,0
client39022,0
client39023,0
client39024,0
client39025,0
client39026,0
client39027,0
client39028,1
client39029,0
client3903,0
client39030,0
client39031,0
client39032,0
client39033,0
client39034,0
client39035,0
client39036,0
client39037,0
client39038,0
client39039,1
client3904,0
client39040,0
client39041,1
client39042,1
client39043,1
client39044,1
client39045,0
client39046,0
client39047,0
client39048,0
client39049,1
client3905,0
client39050,0
client39051,1
client39052,0
client39053,0
client39054,0
client39055,0
client39056,0
client39057,0
client39058,1
client39059,0
client3906,0
client39060,1
client39061,0
client39062,0
client39063,0
client39064,1
client39065,0
client39066,0
client39067,0
client39068,0
client39069,0
client3907,1
client39070,0
client39071,0
client39072,1
client39073,1
client39074,0
client39075,0
client39076,0
client39077,0
client39078,0
client39079,0
client3908,0
client39080,0
client39081,0
client39082,0
client39083,0
client39084,0
client39085,1
client39086,0
client39087,0
client39088,0
client39089,0
client3909,0
client39090,0
client39091,0
client39092,0
client39093,0
client39094,0
client39095,0
client39096,0
client39097,1
client39098,1
client39099,0
client391,1
client3910,0
client39100,0
client39101,0
client39102,0
client39103,0
client39104,0
client39105,0
client39106,0
client39107,0
client39108,0
client39109,0
client3911,0
client39110,0
client39111,0
client39112,0
client39113,1
client39114,0
client39115,0
client39116,0
client39117,1
client39118,0
client39119,0
client3912,0
client39120,1
client39121,1
client39122,0
client39123,0
client39124,0
client39125,0
client39126,0
client39127,0
client39128,0
client39129,0
client3913,0
client39130,0
client39131,0
client39132,1
client39133,1
client39134,0
client39135,0
client39136,0
client39137,0
client39138,0
client39139,0
client3914,0
client39140,0
client39141,0
client39142,0
client39143,0
client39144,0
client39145,0
client39146,0
client39147,0
client39148,0
client39149,0
client3915,0
client39150,0
client39151,0
client39152,1
client39153,0
client39154,0
client39155,0
client39156,0
client39157,0
client39158,0
client39159,0
client3916,0
client39160,0
client39161,0
client39162,0
client39163,0
client39164,0
client39165,1
client39166,0
client39167,0
client39168,1
client39169,0
client3917,1
client39170,1
client39171,1
client39172,0
client39173,0
client39174,0
client39175,0
client39176,0
client39177,0
client39178,0
client39179,0
client3918,0
client39180,0
client39181,0
client39182,1
client39183,0
client39184,0
client39185,1
client39186,0
client39187,0
client39188,1
client39189,0
client3919,0
client39190,1
client39191,0
client39192,0
client39193,0
client39194,0
client39195,0
client39196,0
client39197,0
client39198,0
client39199,1
client392,0
client3920,0
client39200,0
client39201,0
client39202,1
client39203,1
client39204,0
client39205,0
client39206,0
client39207,1
client39208,0
client39209,0
client3921,0
client39210,0
client39211,0
client39212,0
client39213,0
client39214,0
client39215,0
client39216,1
client39217,1
client39218,0
client39219,0
client3922,0
client39220,0
client39221,0
client39222,0
client39223,0
client39224,1
client39225,0
client39226,0
client39227,0
client39228,0
client39229,1
client3923,1
client39230,0
client39231,0
client39232,0
client39233,1
client39234,1
client39235,0
client39236,0
client39237,0
client39238,0
client39239,0
client3924,0
client39240,1
client39241,1
client39242,0
client39243,0
client39244,0
client39245,1
client39246,0
client39247,0
client39248,1
client39249,1
client3925,1
client39250,0
client39251,0
client39252,0
client39253,1
client39254,0
client39255,0
client39256,1
client39257,0
client39258,0
client39259,1
client3926,0
client39260,0
client39261,0
client39262,0
client39263,0
client39264,0
client39265,1
client39266,0
client39267,0
client39268,1
client39269,1
client3927,0
client39270,1
client39271,0
client39272,0
client39273,1
client39274,1
client39275,1
client39276,0
client39277,0
client39278,0
client39279,0
client3928,0
client39280,0
client39281,1
client39282,0
client39283,0
client39284,0
client39285,0
client39286,0
client39287,0
client39288,0
client39289,0
client3929,0
client39290,0
client39291,0
client39292,1
client39293,0
client39294,1
client39295,0
client39296,0
client39297,0
client39298,0
client39299,0
client393,0
client3930,0
client39300,0
client39301,1
client39302,0
client39303,0
client39304,1
client39305,1
client39306,0
client39307,0
client39308,1
client39309,0
client3931,0
client39310,1
client39311,0
client39312,0
client39313,0
client39314,1
client39315,1
client39316,0
client39317,0
client39318,0
client39319,1
client3932,0
client39320,0
client39321,0
client39322,1
client39323,0
client39324,1
client39325,0
client39326,1
client39327,1
client39328,0
client39329,0
client3933,0
client39330,1
client39331,0
client39332,0
client39333,1
client39334,0
client39335,0
client39336,1
client39337,0
client39338,0
client39339,0
client3934,1
client39340,1
client39341,0
client39342,0
client39343,1
client39344,0
client39345,0
client39346,0
client39347,0
client39348,1
client39349,1
client3935,0
client39350,0
client39351,1
client39352,0
client39353,0
client39354,0
client39355,1
client39356,0
client39357,1
client39358,0
client39359,0
client3936,1
client39360,1
client39361,0
client39362,0
client39363,0
client39364,0
client39365,0
client39366,1
client39367,1
client39368,0
client39369,0
client3937,0
client39370,0
client39371,0
client39372,1
client39373,0
client39374,0
client39375,0
client39376,0
client39377,0
client39378,0
client39379,0
client3938,0
client39380,0
client39381,1
client39382,1
client39383,0
client39384,0
client39385,1
client39386,0
client39387,0
client39388,1
client39389,0
client3939,0
client39390,0
client39391,0
client39392,0
client39393,0
client39394,1
client39395,0
client39396,1
client39397,0
client39398,0
client39399,0
client394,0
client3940,1
client39400,0
client39401,0
client39402,0
client39403,0
client39404,0
client39405,1
client39406,0
client39407,0
client39408,0
client39409,0
client3941,0
client39410,1
client39411,0
client39412,0
client39413,0
client39414,0
client39415,0
client39416,1
client39417,0
client39418,0
client39419,0
client3942,1
client39420,0
client39421,0
client39422,0
client39423,0
client39424,0
client39425,0
client39426,0
client39427,0
client39428,0
client39429,0
client3943,0
client39430,0
client39431,0
client39432,0
client39433,0
client39434,0
client39435,0
client39436,0
client39437,1
client39438,0
client39439,0
client3944,1
client39440,0
client39441,0
client39442,1
client39443,1
client39444,0
client39445,0
client39446,1
client39447,0
client39448,0
client39449,0
client3945,0
client39450,0
client39451,1
client39452,0
client39453,1
client39454,0
client39455,1
client39456,0
client39457,1
client39458,0
client39459,1
client3946,0
client39460,0
client39461,0
client39462,0
client39463,0
client39464,0
client39465,0
client39466,0
client39467,0
client39468,0
client39469,0
client3947,1
client39470,0
client39471,0
client39472,1
client39473,1
client39474,1
client39475,1
client39476,0
client39477,1
client39478,0
client39479,0
client3948,1
client39480,0
client39481,1
client39482,1
client39483,0
client39484,0
client39485,0
client39486,0
client39487,0
client39488,0
client39489,1
client3949,0
client39490,1
client39491,1
client39492,0
client39493,0
client39494,0
client39495,1
client39496,0
client39497,0
client39498,0
client39499,0
client395,0
client3950,0
client39500,1
client39501,1
client39502,0
client39503,1
client39504,0
client39505,1
client39506,0
client39507,0
client39508,0
client39509,0
client3951,0
client39510,0
client39511,0
client39512,1
client39513,1
client39514,1
client39515,1
client39516,0
client39517,0
client39518,1
client39519,0
client3952,0
client39520,0
client39521,1
client39522,0
client39523,1
client39524,0
client39525,0
client39526,0
client39527,0
client39528,0
client39529,0
client3953,0
client39530,0
client39531,0
client39532,0
client39533,1
client39534,0
client39535,0
client39536,0
client39537,0
client39538,0
client39539,0
client3954,0
client39540,0
client39541,0
client39542,0
client39543,0
client39544,0
client39545,0
client39546,1
client39547,0
client39548,0
client39549,1
client3955,0
client39550,0
client39551,1
client39552,0
client39553,0
client39554,0
client39555,0
client39556,0
client39557,0
client39558,0
client39559,0
client3956,0
client39560,0
client39561,0
client39562,0
client39563,1
client39564,0
client39565,0
client39566,0
client39567,0
client39568,0
client39569,0
client3957,0
client39570,0
client39571,0
client39572,1
client39573,1
client39574,0
client39575,1
client39576,0
client39577,0
client39578,0
client39579,1
client3958,0
client39580,1
client39581,0
client39582,0
client39583,0
client39584,0
client39585,0
client39586,0
client39587,0
client39588,0
client39589,0
client3959,0
client39590,0
client39591,0
client39592,0
client39593,0
client39594,0
client39595,0
client39596,0
client39597,0
client39598,1
client39599,0
client396,1
client3960,0
client39600,1
client39601,0
client39602,0
client39603,0
client39604,0
client39605,0
client39606,0
client39607,0
client39608,1
client39609,0
client3961,0
client39610,0
client39611,1
client39612,1
client39613,0
client39614,1
client39615,0
client39616,0
client39617,0
client39618,0
client39619,1
client3962,1
client39620,1
client39621,0
client39622,0
client39623,0
client39624,0
client39625,0
client39626,1
client39627,0
client39628,1
client39629,1
client3963,0
client39630,0
client39631,0
client39632,1
client39633,0
client39634,0
client39635,0
client39636,0
client39637,1
client39638,0
client39639,0
client3964,0
client39640,0
client39641,0
client39642,0
client39643,1
client39644,0
client39645,0
client39646,0
client39647,0
client39648,1
client39649,1
client3965,1
client39650,0
client39651,1
client39652,0
client39653,0
client39654,0
client39655,0
client39656,0
client39657,0
client39658,1
client39659,0
client3966,0
client39660,0
client39661,0
client39662,0
client39663,0
client39664,0
client39665,0
client39666,0
client39667,0
client39668,0
client39669,0
client3967,0
client39670,0
client39671,0
client39672,0
client39673,0
client39674,0
client39675,0
client39676,0
client39677,0
client39678,0
client39679,0
client3968,0
client39680,0
client39681,0
client39682,0
client39683,1
client39684,0
client39685,0
client39686,0
client39687,0
client39688,0
client39689,1
client3969,1
client39690,0
client39691,0
client39692,1
client39693,0
client39694,0
client39695,1
client39696,1
client39697,0
client39698,0
client39699,0
client397,0
client3970,0
client39700,0
client39701,0
client39702,0
client39703,0
client39704,0
client39705,0
client39706,1
client39707,0
client39708,0
client39709,1
